ResourceID1;ResourceLabel1;ResourceID2;ResourceLabel2;ObjectID;ObjectName;FirstTS;LastTS;MedTS
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
9;Cindy Gos;16;Mel Rom;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
9;Cindy Gos;17;Michelle Davids;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
1;Adam Douglas;9;Cindy Gos;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
1;Adam Douglas;19;Viv Aldi;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
1;Adam Douglas;4;An Millic;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
1;Adam Douglas;16;Mel Rom;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
1;Adam Douglas;17;Michelle Davids;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
1;Adam Douglas;7;Caroll Lewis;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
4;An Millic;9;Cindy Gos;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
4;An Millic;19;Viv Aldi;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
4;An Millic;16;Mel Rom;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
4;An Millic;17;Michelle Davids;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
4;An Millic;7;Caroll Lewis;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
16;Mel Rom;19;Viv Aldi;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
16;Mel Rom;17;Michelle Davids;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
17;Michelle Davids;19;Viv Aldi;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
7;Caroll Lewis;9;Cindy Gos;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
7;Caroll Lewis;19;Viv Aldi;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
7;Caroll Lewis;16;Mel Rom;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
7;Caroll Lewis;17;Michelle Davids;2;Daily Standup 2;6/10/2022 11:30:00;6/10/2022 12:00:00;6/10/2022 11:30:00
9;Cindy Gos;10;Dave Alanies;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
9;Cindy Gos;18;Tom Washing;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
8;Christie Agath;9;Cindy Gos;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
8;Christie Agath;10;Dave Alanies;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
8;Christie Agath;18;Tom Washing;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
3;An Iston;9;Cindy Gos;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
3;An Iston;8;Christie Agath;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
3;An Iston;6;Berry Halle;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
3;An Iston;10;Dave Alanies;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
3;An Iston;18;Tom Washing;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
6;Berry Halle;9;Cindy Gos;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
6;Berry Halle;8;Christie Agath;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
6;Berry Halle;10;Dave Alanies;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
6;Berry Halle;18;Tom Washing;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
10;Dave Alanies;18;Tom Washing;3;Daily Standup 3;6/10/2022 12:00:00;6/10/2022 12:30:00;6/10/2022 12:00:00
9;Cindy Gos;19;Viv Aldi;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
9;Cindy Gos;15;Martin Stevenson;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
8;Christie Agath;9;Cindy Gos;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
8;Christie Agath;19;Viv Aldi;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
8;Christie Agath;15;Martin Stevenson;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
8;Christie Agath;9;Cindy Gos;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
8;Christie Agath;19;Viv Aldi;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
8;Christie Agath;15;Martin Stevenson;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
7;Caroll Lewis;9;Cindy Gos;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
7;Caroll Lewis;8;Christie Agath;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
7;Caroll Lewis;19;Viv Aldi;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
7;Caroll Lewis;8;Christie Agath;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
7;Caroll Lewis;15;Martin Stevenson;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
15;Martin Stevenson;19;Viv Aldi;7;Sprint Demo 1;6/10/2022 15:00:00;6/10/2022 17:00:00;6/10/2022 15:00:00
9;Cindy Gos;13;Hugo Victor;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
9;Cindy Gos;15;Martin Stevenson;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
8;Christie Agath;9;Cindy Gos;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
8;Christie Agath;13;Hugo Victor;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
8;Christie Agath;15;Martin Stevenson;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
2;Al Hannib;9;Cindy Gos;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
2;Al Hannib;8;Christie Agath;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
2;Al Hannib;13;Hugo Victor;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
2;Al Hannib;15;Martin Stevenson;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
13;Hugo Victor;15;Martin Stevenson;1;Daily Standup 1;7/10/2022 11:00:00;7/10/2022 11:30:00;7/10/2022 11:00:00
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
9;Cindy Gos;16;Mel Rom;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
9;Cindy Gos;17;Michelle Davids;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
1;Adam Douglas;9;Cindy Gos;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
1;Adam Douglas;19;Viv Aldi;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
1;Adam Douglas;4;An Millic;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
1;Adam Douglas;16;Mel Rom;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
1;Adam Douglas;17;Michelle Davids;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
4;An Millic;9;Cindy Gos;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
4;An Millic;19;Viv Aldi;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
4;An Millic;16;Mel Rom;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
4;An Millic;17;Michelle Davids;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
16;Mel Rom;19;Viv Aldi;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
16;Mel Rom;17;Michelle Davids;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
17;Michelle Davids;19;Viv Aldi;2;Daily Standup 2;7/10/2022 11:30:00;7/10/2022 12:00:00;7/10/2022 11:30:00
9;Cindy Gos;10;Dave Alanies;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
9;Cindy Gos;18;Tom Washing;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
8;Christie Agath;9;Cindy Gos;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
8;Christie Agath;10;Dave Alanies;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
8;Christie Agath;18;Tom Washing;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
3;An Iston;9;Cindy Gos;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
3;An Iston;8;Christie Agath;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
3;An Iston;6;Berry Halle;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
3;An Iston;10;Dave Alanies;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
3;An Iston;18;Tom Washing;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
3;An Iston;7;Caroll Lewis;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
6;Berry Halle;9;Cindy Gos;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
6;Berry Halle;8;Christie Agath;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
6;Berry Halle;10;Dave Alanies;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
6;Berry Halle;18;Tom Washing;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
6;Berry Halle;7;Caroll Lewis;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
10;Dave Alanies;18;Tom Washing;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
7;Caroll Lewis;9;Cindy Gos;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
7;Caroll Lewis;8;Christie Agath;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
7;Caroll Lewis;10;Dave Alanies;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
7;Caroll Lewis;18;Tom Washing;3;Daily Standup 3;7/10/2022 12:00:00;7/10/2022 12:30:00;7/10/2022 12:00:00
9;Cindy Gos;19;Viv Aldi;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
9;Cindy Gos;17;Michelle Davids;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
8;Christie Agath;9;Cindy Gos;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
8;Christie Agath;19;Viv Aldi;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
8;Christie Agath;17;Michelle Davids;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
8;Christie Agath;9;Cindy Gos;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
8;Christie Agath;19;Viv Aldi;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
8;Christie Agath;17;Michelle Davids;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
7;Caroll Lewis;9;Cindy Gos;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
7;Caroll Lewis;8;Christie Agath;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
7;Caroll Lewis;19;Viv Aldi;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
7;Caroll Lewis;8;Christie Agath;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
7;Caroll Lewis;17;Michelle Davids;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
17;Michelle Davids;19;Viv Aldi;8;Sprint Demo 2;7/10/2022 15:00:00;7/10/2022 17:00:00;7/10/2022 15:00:00
9;Cindy Gos;19;Viv Aldi;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
8;Christie Agath;9;Cindy Gos;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
8;Christie Agath;19;Viv Aldi;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
8;Christie Agath;9;Cindy Gos;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
8;Christie Agath;19;Viv Aldi;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
7;Caroll Lewis;9;Cindy Gos;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
7;Caroll Lewis;8;Christie Agath;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
7;Caroll Lewis;19;Viv Aldi;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
7;Caroll Lewis;8;Christie Agath;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
6;Berry Halle;9;Cindy Gos;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
6;Berry Halle;8;Christie Agath;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
6;Berry Halle;19;Viv Aldi;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
6;Berry Halle;8;Christie Agath;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
6;Berry Halle;7;Caroll Lewis;9;Sprint Demo 3;7/10/2022 17:00:00;7/10/2022 19:00:00;7/10/2022 17:00:00
9;Cindy Gos;13;Hugo Victor;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
9;Cindy Gos;15;Martin Stevenson;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
8;Christie Agath;9;Cindy Gos;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
8;Christie Agath;13;Hugo Victor;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
8;Christie Agath;15;Martin Stevenson;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
2;Al Hannib;9;Cindy Gos;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
2;Al Hannib;8;Christie Agath;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
2;Al Hannib;13;Hugo Victor;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
2;Al Hannib;15;Martin Stevenson;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
13;Hugo Victor;15;Martin Stevenson;1;Daily Standup 1;10/10/2022 11:00:00;10/10/2022 11:30:00;10/10/2022 11:00:00
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
9;Cindy Gos;16;Mel Rom;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
9;Cindy Gos;17;Michelle Davids;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
1;Adam Douglas;9;Cindy Gos;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
1;Adam Douglas;19;Viv Aldi;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
1;Adam Douglas;4;An Millic;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
1;Adam Douglas;16;Mel Rom;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
1;Adam Douglas;17;Michelle Davids;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
4;An Millic;9;Cindy Gos;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
4;An Millic;19;Viv Aldi;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
4;An Millic;16;Mel Rom;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
4;An Millic;17;Michelle Davids;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
16;Mel Rom;19;Viv Aldi;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
16;Mel Rom;17;Michelle Davids;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
17;Michelle Davids;19;Viv Aldi;2;Daily Standup 2;10/10/2022 11:30:00;10/10/2022 12:00:00;10/10/2022 11:30:00
9;Cindy Gos;10;Dave Alanies;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
9;Cindy Gos;18;Tom Washing;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
8;Christie Agath;9;Cindy Gos;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
8;Christie Agath;10;Dave Alanies;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
8;Christie Agath;18;Tom Washing;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
3;An Iston;9;Cindy Gos;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
3;An Iston;8;Christie Agath;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
3;An Iston;6;Berry Halle;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
3;An Iston;10;Dave Alanies;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
3;An Iston;18;Tom Washing;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
6;Berry Halle;9;Cindy Gos;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
6;Berry Halle;8;Christie Agath;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
6;Berry Halle;10;Dave Alanies;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
6;Berry Halle;18;Tom Washing;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
10;Dave Alanies;18;Tom Washing;3;Daily Standup 3;10/10/2022 12:00:00;10/10/2022 12:30:00;10/10/2022 12:00:00
9;Cindy Gos;13;Hugo Victor;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
9;Cindy Gos;15;Martin Stevenson;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
8;Christie Agath;9;Cindy Gos;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
8;Christie Agath;13;Hugo Victor;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
8;Christie Agath;15;Martin Stevenson;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
2;Al Hannib;9;Cindy Gos;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
2;Al Hannib;8;Christie Agath;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
2;Al Hannib;13;Hugo Victor;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
2;Al Hannib;15;Martin Stevenson;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
13;Hugo Victor;15;Martin Stevenson;1;Daily Standup 1;11/10/2022 11:00:00;11/10/2022 11:30:00;11/10/2022 11:00:00
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
9;Cindy Gos;16;Mel Rom;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
9;Cindy Gos;17;Michelle Davids;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
1;Adam Douglas;9;Cindy Gos;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
1;Adam Douglas;19;Viv Aldi;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
1;Adam Douglas;4;An Millic;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
1;Adam Douglas;16;Mel Rom;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
1;Adam Douglas;17;Michelle Davids;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
4;An Millic;9;Cindy Gos;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
4;An Millic;19;Viv Aldi;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
4;An Millic;16;Mel Rom;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
4;An Millic;17;Michelle Davids;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
16;Mel Rom;19;Viv Aldi;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
16;Mel Rom;17;Michelle Davids;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
17;Michelle Davids;19;Viv Aldi;2;Daily Standup 2;11/10/2022 11:30:00;11/10/2022 12:00:00;11/10/2022 11:30:00
9;Cindy Gos;10;Dave Alanies;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
9;Cindy Gos;18;Tom Washing;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
8;Christie Agath;9;Cindy Gos;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
8;Christie Agath;10;Dave Alanies;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
8;Christie Agath;18;Tom Washing;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
3;An Iston;9;Cindy Gos;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
3;An Iston;8;Christie Agath;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
3;An Iston;6;Berry Halle;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
3;An Iston;10;Dave Alanies;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
3;An Iston;18;Tom Washing;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
6;Berry Halle;9;Cindy Gos;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
6;Berry Halle;8;Christie Agath;3;Daily Standup 3;11/10/2022 12:00:00;11/10/2022 12:30:00;11/10/2022 12:00:00
